wavelength_um,PC1_U,PC2_U,PC3_U,PC4_U,PC5_U,PC6_U,PC7_U,PC8_U,PC9_U
2.5,-0.8017938525731885,-0.0813355880111385,0.12005675386239162,-0.3714330277134917,-0.8096992455757812,-0.756659899055241,0.5946742229658206,-0.6060305045586462,0.492954060602215
2.500625156,-0.8017625020126709,-0.0814575814292466,0.12018191021416769,-0.3711862249627837,-0.80952048833614,-0.7563995890530318,0.5943781268791481,-0.6057392798352611,0.4926419537872457
2.501250625,-0.8017520973017783,-0.08102470155854045,0.11968823793771761,-0.37200725544680924,-0.8100269671817931,-0.7572933200606163,0.5954045933129462,-0.6067157392019065,0.49357827423215384
2.501876407,-0.8017706208612037,-0.08178420896805143,0.12051044563757989,-0.3707255264947924,-0.8089991130538475,-0.7560178010497924,0.594104237998976,-0.6054159347379727,0.49201774015730687
2.502502503,-0.8018251363119085,-0.08222495938186121,0.121027584729988,-0.36988639714237986,-0.8084181520250132,-0.7550720080417668,0.5930975113042896,-0.6044202031469856,0.49093511964288183
2.503128911,-0.8019471445634592,-0.08257323091420164,0.12163598366223122,-0.3687264242140444,-0.808984216617212,-0.7532758690265245,0.590050189078953,-0.6017970392782532,0.4901548526054584
2.503755633,-0.8018105357489106,-0.0823016971771228,0.1211188445698247,-0.3697383154919543,-0.8082542912220072,-0.7549158220404417,0.5929618005978982,-0.6042810148600721,0.49070103953165484
2.50438267,-0.8018085784270593,-0.08234498516419286,0.12120575870300107,-0.3695326465330303,-0.8084479448982841,-0.7545860960376433,0.5923449337506638,-0.6037670888776279,0.4907107928696226
2.50501002,-0.8017516017067716,-0.08228595609091502,0.12105800467660024,-0.36983703659223877,-0.8081500161655473,-0.7550806850418399,0.5932825713584602,-0.6045379778512959,0.4907107928696226
2.505637685,-0.8018711904523637,-0.08259093963618538,0.12160556371561967,-0.36875110448911613,-0.8086862878844752,-0.7533886700274818,0.5903956345134044,-0.60208612264338,0.4901646059434262
